#29-10 Although he described Trump's previous foray into politics as a "charade" during a 2011 interview with Wikinews, Martin now sees himself as Trump's "tag team" partner in attacking the Bush candidacy.	candidacy	campaign	run	effort	attempt	bid	race	contest	challenge	aspirations
#35-27 The report is known to contain some material disputed by Lin and Phyo.	disputed	disputed	controversial	debated	questioned	challenged	in dispute	under debate	contentious	arguable
Banksy does not sell photographs or reproductions of his street graffiti , however , art auctioneers have been known to attempt to sell his street art on location and leave the problem of its removal in the hands of the winning bidder .	auctioneers	sellers	dealers	brokers	agents	vendors	purveyors	consignors	representatives	traders	auction houses
But the observers' presence hasn't stopped the bloodshed.	bloodshed	violence	killing	murders	deaths	combat	conflict	warfare	gore	slaughter	trauma
#13-5 The filibuster is a last-ditch tactic in which parties opposed to a certain motion refuse to relinquish the floor until their opponents give in or compromise.	relinquish	give up	surrender	yield	step down	withdraw	abandon	release	cease	quit	desert
A witness described as a friend of Thomas' told police he received a text message from her indicating that she wanted to be cremated with her children.	indicating	suggested	pointed	showed	implied	indicated	meant	signaled	gave	stated	expressed
However , the Blackpool bid organisers pledged to continue the work in getting government approval for a ` supercasino ' .	organisers	committee	group	team	delegation	association	panel	organization	body	faction	clique
Libertyville, Illinois-based Motorola Mobility had said in a regulatory filing in February that only Chinese clearance was still required.	clearance	approval	permission	authorization	license	permit	validation	certification	endorsement	clearance
#18-12 As a result of his activity, since 1997 Adnan has been arrested reportedly around ten times, and has gone on several hunger strikes, one of which lasted 28 days, while another lasted 66 days and after his release he went on strike for another 12 days as a token of sympathy for the remaining Palestinian detainees in Israeli prisons.	sympathy	support	empathy	feeling	concern	solidarity	kindness	compassion	understanding	altruism	regard
The American Federation of Musicians defines arranging as `` the art of preparing and adapting an already written composition for presentation in other than its original form .	composition	piece	tune	work	song	musical score	arrangement	melody	composition	music	score
Fierce clashes between regime forces and armed rebels in central Syria Monday killed 23 Syrian soldiers and wounded dozens, a watchdog said, as the EU slapped fresh sanctions on the Damascus regime.	sanctions	restrictions	measures	penalties	punishments	burdens	controls	repercussions	limitations	impediments	interdictions
A report published Wednesday by the Yonhap News Agency claims vice premier Choe Yong-gon of North Korea was executed in May.	executed	killed	murdered	terminated	executed	put to death	eliminated	deceased	passed away	fatally wounded	died
Part of the plan includes the deployment in flashpoint areas of around 300 UN military observers.	flashpoint	volatile	risky	sensitive	troubled	critical	dangerous	high-risk	unstable	precarious	hazardous
#41-14 "There was also a Syrian travel document found" police spokesman Hans Peter Doskozil told journalists "so of course our first assumption is that these people were migrants, and likely a group of Syrian migrants.	assumption	belief	guess	theory	hypothesis	conclusion	idea	thought	perception	supposition	conjecture
#39-14 Earlier today the company's website sported an apparent anti-immigration graphic, which has since been removed.	apparent	apparent	visible	obvious	perceptible	clear	noticeable	undeniable	evident	observable	convincing
Investigating officers have appealed for anyone with information about the incident to contact them.	appealed	requested	called	summoned	encouraged	invited	suggested	urged	persuaded	advised	prompted
#7-7 The casualties are reported to have included children.	casualties	victims	deaths	injured	mortalities	loss of life	fatalities	wounded	victims
In April 2008 it was announced that Tallari would leave Manchester to sign for the Hockey Club Pustertal-Val Pusteria to try to qualify for the Italian national team .	qualify	achieve	attain	earn	make	participate	secure	reach	gain	become eligible	enter
The acquisition, announced last year, had already received approvals in Europe, the U.S. and other jurisdictions worldwide.	acquisition	purchase	takeover	acquisition	purchase	deal	transfer	merger	investment	procurement	grabs
In 1976 , the Spanish artist Agustín de la Herrán Matorras was commissioned by the religious order of the Oblates to build a 41 metres ( 135 ft ) - tall aluminum monument of a madonna , which was assembled on a high pedestal on the top of Panecillo .	pedestal	platform	base	footprint	support	foundation	stand	pillar	structure	mount	elevation
Putin, meanwhile, officially registered on Wednesday to run for the presidency in March, but the unusually sustained protests of the past two days suggested his drive to retake the job he held from 2000-2008 may not go as smoothly as he had expected.	sustained	ongoing	continued	prolonged	lasting	persistent	long-term	extended	unrelenting	durable	continuing
We do feel we are prevailing in this with our Afghan partners," he said.	prevailing	successful	dominant	winning	victorious	superior	ahead	leading	gaining	prospering	triumphant
In a telephone interview with the Times, Taliban spokesman Zabiullah Mujahid said, "As soon as the mujahedin learned about Obama's trip to Kabul we planned to conduct an operation at the heart of the city to send a message to Obama that instead of signing strategic partnerships and instead of imposing a corrupt and unpopular government over the people of Afghanistan, he should think of ways to withdraw his troops from Afghanistan."	imposing	imposing	establishing	placing	putting in place	implementing	forcing	setting up	creating	organizing	introducing
#26-7 Initially, all three were considered victims, but the status of one has been changed to suspect.	Initially	first	early	beginning	at first	from the outset	initially	originally	right away	straight away	from the start
An EU statement issued at a meeting of ministers said they adopted "sanctions against the Syrian regime" but gave no details.	regime	government	administration	rule	leadership	authority	sovereignty	control	power
Sunday's parliamentary vote suggested Russians are tiring of Putin and his United Russia party, which has dominated all other political forces in the country for a dozen years and earned a reputation for corruption.	dominated	controlled	ruled	held sway over	governed	controlled	dominated	mastery	prevailed	ruled by	held the reins of
#9-28 Reuters reported Alexandre de Moraes, minister of the Justice Department, recently authorized the state of Rio Grande do Norte to spend 13 million Brazilian reals to upgrade and expand prison equipment.	authorized	approved	permitted	granted	allowed	commissioned	given permission	empowered	designated	ordered	licensed
Israel's foreign ministry said Levanon is slated to retire shortly and that this visit is merely a farewell for him.	slated	planned	scheduled	intended	anticipated	projected	designed	arranged	predetermined	foreseen	expected
#2-15 President Muhammadu Buhari said he was saddened by "this regrettable operational mistake" and sought calm.	regrettable	regretful	sorry	disappointing	unfortunate	undesirable	annoying	embarrassing	inappropriate	concerning	sad
He said most of the village's residents had fled and regime forces were setting fire to houses and looting shops.	regime	government	forces	army	military	authorities	faction	administration	control	power	ruling
The demonstrations on Monday and Tuesday were an unusually sustained show of support for the Russian opposition.	demonstrations	rallies	protests	gatherings	demonstrations	showings	assemblies	events	actions	outpourings	appearances
#12-2 The unidentified man has been summonsed to appear at Maidstone Magistrates' Court on February 17.	summonsed	summoned	called	ordered	invited	enjoined	required	directed	obligated	instructed	compelled
Anti-Israeli sentiment, muted before President Hosni Mubarak was overthrown in February, has become more vocal.	sentiment	opinion	feeling	emotion	attitude	viewpoint	stance	belief	tendency	disposition	outlook
The Philippine government says its navy tried to detain Chinese fishermen but was prevented by the Chinese surveillance craft.	surveillance	monitoring	watching	surveillance	observation	sightseeing	tracking	guarding	keeping an eye on	supervision	inspection
Prime Minister Vladimir Putin's United Russia party won less than 50 percent of Sunday's vote, a steep fall from its earlier two-thirds majority, according to preliminary results.	preliminary	initial	early	provisional	temporary	first	preliminary	experimental	trial	sample	working
In addition to its dominant search engine, it offers a plethora of online tools and platforms including: Gmail, Maps, YouTube, and Google+, the company's extension into the social space.	plethora	abundance	variety	amount	heap	mass	collection	supply	pile	stock	surplus
Ben-Dor said that Levanon's recently named successor, Ya'akov Amitai, would leave for Cairo "as soon as proper security arrangements" are agreed upon and implemented.	implemented	agreed	settled	put in place	established	carried out	accomplished	enforced	made	achieved	organized
Under the terms of the Gambling Act the Secretary of State is able to define each type of casino , with reference to any matter he or she chooses ; although the act specifically mentions as facts to consider the number , location and concentration of gaming tables , and the floor area designated for a specific purpose .	concentration	density	amount	ratio	proportion	frequency	prevalence	degree	extent	bulk	density
#36-15 The topic had been controversial: while some supported it for safety reasons, others opposed it because of history, possibly affecting the aerodynamics of the car, limiting one's peripheral vision and movement inside the car, and worry about escaping an upside-down or burning car.	controversial	controversial	debated	disputed	contentious	challenged	heated	discussed	arguable	fraught	risky
Google on Saturday said that Chinese regulators approved its $12.5 billion deal to buy Motorola Mobility, clearing the path for the Internet titan to complete the acquisition early next week.	acquisition	purchase	deal	acquisition	transaction	takeover	buy	merger	investment	concession	purchase agreement
President Barack Obama made a surprise visit on Tuesday to Afghanistan, where he will sign an agreement outlining the U.S.' role in the country as the decade-long war there winds down.	outlining	describing	explaining	detailing	defining	summarizing	setting forth	sketching	drawing up	creating	articulating
#26-15 Västerås is in central Sweden, approximately 115 km (70 miles) west from the capital Stockholm.	approximately	roughly	around	about	nearly	near	close to	nearby	within a short distance of	in the vicinity of
It is the tallest building in California , the tenth tallest in the United States , the tallest west of the Mississippi River , and the 56th tallest building in the world , by pinnacle height .	pinnacle	height	top	summit	roof	peak	crest	spire	point	elevation	altitude
Syrian authorities say more than 2,500 members of the security forces have been killed since the uprising began in March last year.	uprising	rebellion	revolution	insurrection	protest	movement	conflict	civil unrest	dispute	struggle	riot
Most of Shakespeare 's comedies include instances of overt cross-dressing , such as Francis Flute in A Midsummer Night 's Dream .	overt	obvious	clear	apparent	visible	undeniable	express	outward	noticeable	public	palpable
The Russian Union of Journalists condemned police violence and called for a probe into the dozens of attacks and arrests of journalists, describing them as "an attempt to gag and intimidate society."	probe	investigation	inquiry	search	probe	audit	examination	scrutiny	look-into	inquiry	review
PRESIDENT Barack Obama, speaking to a US television audience  from Bagram Air Base, said he had travelled there to herald a new era in the relationship between the US and Afghanistan, ''a future in which war ends, and a new chapter begins''.	herald	announce	introduce	inaugurate	signify	signal	promote	inaugurate	initiate	launch	establish
In the ancient Greece and Rome and the medieval world , it was considered disgraceful for a woman to go on the stage , and this belief persisted until the 17th century , when in Venice it was broken .	disgraceful	unacceptable	wrong	improper	disallowed	repugnant	taboo	outrageous	offensive	shameful	reprehensible
The text was ominous that said she wanted to be cremated with her children.	ominous	threatening	foreboding	alarming	unpleasant	disturbing	grave	dangerous	sinister	gloomy	unsettling
The text is an indication that it was premeditated, Goodyear said.	indication	evidence	suggestion	clues	proof	signal	hint	manifestation	sign	manifest	telltale
#2-4 The BBC estimates at least 52 dead, while one Borno State official is attributed by AP as saying over 100 are dead.	attributed	attributed	reported	claimed	stated	said	ascribed	assigned	pointed out	identified
#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	impeachment	removal	ouster	accusation	removal	trial	prosecution	charge	indictment	disqualification	expulsion
He has denied charges of genocide, murder acts of terror and other crimes against humanity.The most infamous of the charges accuses Mladic of overseeing the massacre  of 8 thousand Muslim boys and men in Srebrenica in Eastern Bosnia in 1995.	infamous	famous	notorious	well-known	infamous	renowned	recognized	distinguished	scandalous	shocking	legendary
Ex-Soviet leader Mikhail Gorbachev says Russian authorities must annul the parliamentary vote results and hold a new election.	annul	void	cancel	revoke	invalidate	discontinue	terminate	remove	nullify	reassess	repeal
The Art Nouveau style however , was one that Mucha attempted to disassociate himself from throughout his life ; he always insisted that rather than maintaining any fashionable stylistic form , his paintings were entirely a product of himself and Czech art .	disassociate	separate	distance	disconnect	segregate	withdraw	refrain from	reject	avoid	refuse	abandon
#29-7 For 2016, Martin does not harbor high expectations of electoral success, though he hopes to receive an invitation to the debates.	electoral	election	voting	campaign	contest	run	participation	race	jurisdiction	political
Their strongest emissions are in the infrared ( IR ) spectrum , and ground-based IR detectors were too imprecise at that time to readily identify any brown dwarfs .	emissions	radiations	outflows	releases	expulsions	fluxes	emissions
#40-9 However, they want their community to be given the status of Other Backward Class, which would result in eligibility for reserved jobs.	eligibility	rightful	qualification	access	opportunity	position	permission	status	entitlement	capacity	privilege
Nine people were reportedly killed in the bombardment.	bombardment	attack	fire	bombing	assault	shooting	hostilities	warfare	offensive	conflict	violence
Bankia, in which the state is taking a 45-per cent stake as a crisis measure to save it from crippling bad loans, had 37.5bn euros in exposure to the property sector at the end of 2011.	crippling	harmful	severe	damaging	devastating	destructive	fatal	critical	serious	dangerous	catastrophic
A cease-fire that was supposed to begin on April 12 has had only a limited effect, throwing into doubt the rest of the plan that calls for talks between Assad's regime and those seeking to end his rule.	regime	government	administration	leadership	authority	control	power	ruling group	political system
#21-15 Eventually, F1 mandated the use of the "virtual safety car", which requires drivers to enter the pit lane at slower speeds instead of proceeding around the track.	mandated	required	ordered	enforced	imposed	designated	prescribed	obligated	directed	recommended	advised
#6-3 Artist's rendition of Manning as she views herself.	rendition	illustration	drawing	painting	sketch	representation	image	depiction	copy	visual	portrait
Tensions stemming from the 14-month-old uprising against President Bashar Assad also touched off clashes across the border in Lebanon as the revolt threatened to morph into a broader conflict.	morph	change	transform	evolve	escalate	develop	turn	shift	mutate	grow	intensify
The official spoke on condition of anonymity because he was not authorized to speak to the press.	authorized	allowed	permitted	granted	licensed	empowered	given permission	approved	allowed for	consented to	approved by
#42-22 After a while I needed to start thinking about an internship for my M.Sc.	internship	position	program	opportunity	experience	assignment	job	training	mentorship	research	fellowship
#28-18 Once again, a tragedy has struck…our city.	tragedy	accident	disaster	crisis	incident	event	catastrophe	mishap	occurrence	harmful event	affliction
#27-9 South Korea's Ministry of Unification told both Reuters and BBC it was monitoring the situation but Choe has not been seen publicly since December.	monitoring	watching	observing	tracking	keeping tabs on	overseeing	supervising	watching over	scrutinizing	paying attention to
Spanish bank restructuring is a moving target: the deeper the economic downturn, the greater the uncertainty about the size of the sector's provisioning needs.	provisioning	reserve	funding	provisioning	capital	allocation	set aside	buffer
Although Sunday's election results signal Putin's return to the presidency in next March's poll may not be as easy as he expected, he has downplayed the reduced majority.	downplayed	downplayed	minimized	understated	played down	diminished	reduced	belittled	dismissed	trivialized	ignored
The family have asked me to appeal to the media for privacy as they seek to come to terms with this tragedy in the coming days.	tragedy	accident	crisis	disaster	incident	event	occurrence	affliction	hardship	misfortune	suffering
Putin was expected to formally register on Wednesday to run for president, a position he held from 2000-2008, a period in which he grew more authoritarian.	authoritarian	authoritarian	autocratic	dictatorial	oppressive	controlling	totalitarian	authorizing	powerful	dominant	rule-based
#30-18 The part of the law which prohibits "the unauthorized use of images of police officers that might jeopardize their or their family's safety" is cited as the reason for the fine, however, police spokesperson Fernando Portillo said it was up to police officers involved and under the new law they could do this.	prohibits	prohibits	forbids	restricts	bans	prevents	stops	makes illegal	outlaws	halts
We do feel we are prevailing in this with our Afghan partners, he said.	prevailing	leading	successful	winning	superior	ahead	dominant	victorious	on top	gaining ground	progressing
The agreement was long sought by the U.S.-backed government of Afghan President Hamid Karzai, the perpetually skittish leader who has publicly voiced fears of what would befall his country if the United States quickly packed up and left.	skittish	nervous	anxious	fearful	timid	wary	cautious	uncertain	apprehensive	fidgety	hesitant
Earlier this year, the government had obliged Spanish banks to find 54 billion euros of extra capital to shield against bad loans.	obliged	required	forced	ordered	encouraged	mandated	compelled	directed	requested	pressured	pushed
Regime forces launched an offensive on Rastan at the weekend but met with sharp resistance from rebels seeking the ouster of the regime of President Bashar al-Assad.	ouster	removal	expulsion	dethronement	overthrow	dislodgement	replacement	dismissal	takeover	elimination	removal
In April 2003 , Apple brought mainstream attention to AAC by announcing that its iTunes and iPod products would support songs in MPEG-4 AAC format ( via a firmware update for older iPods ) .	mainstream	popular	common	widely recognized	general	accepted	well-known	significant	prominent	influential	main
Police are appealing for information about anyone seen acting suspiciously lately at Bidston Hill, Bidston, to come forward.	appealing	requesting	asking	seeking	encouraging	insisting	calling	summoning	inviting	urging	prodding
That prompted the Chinese surveillance ships to insert themselves into the situation.	surveillance	monitoring	observation	surveillance	watch	tracking	inspection	sighting	watching	scanning	keeping an eye on
#9-18 PCC and Comando Vermelho cooperated on drug trade from mid-1990s to reportedly summer 2016.	cooperated	collaborated	worked together	partnered	joined forces	associated	engaged in collaboration	shared a common purpose	acted jointly	allied with
A Florida mother who fatally shot her four children before killing herself Tuesday called three of the kids who had sought help from a neighbor back to the house before firing the fatal shots, authorities said.	sought	requested	needed	looked for	approached	asked	applied for	called upon	turned to	reached out to	summoned
#24-13 According to the resort's manager Mr. Naseem, the bigger pieces of debris and other waste were taken away and disposed of in the usual way.	debris	waste	trash	rubbish	debris	junk	scattered materials	leftovers	fragments	discarded material	chunks
In the latest effort to isolate Syria internationally, European Union foreign ministers agreed fresh sanctions against the country on Monday, the 15th round so far to protest against the repression of dissidents.	sanctions	restrictions	measures	penalties	punishments	prohibitions	embargoes	bans	controls	repercussions	criticism
In announcing the Motorola Mobility acquisition in August, Google chief executive Larry Page said it will "enable us to better protect Android from anti-competitive threats from Microsoft, Apple and other companies."	acquisition	purchase	buy	takeover	acquisition	merger	deal	investment	grabbing	purchase
The agreement pledges ongoing U.S. support for Afghanistan after 88,000 U.S. combat forces leave.	pledges	promises	commitments	undertakings	guarantees	agreements	vows	pledges	intentions	resolutions	declarations
#24-8 That prompted authorities to launch an investigation into the debris, but before it could be examined, it had already been sent away for disposal.	debris	trash	scattered remains	fragments	wreckage	rubbish	debris	remains	leftovers	waste	junk
#41-6 Roadworkers became suspicious of dark liquid seeping from the vehicle, and responding police found the bodies.	suspicious	suspect	questionable	doubtful	in doubt	concerned	anxious	uncertain	dubious	skeptical	enigmatic
#21-18 Upon the news of his death, many drivers sent their condolences through social media.	condolences	sympathy	regards	expressions	well wishes	thoughts	prayers	sincere feelings	kind words	support	tribute
#37-1 Guatemalan Supreme Court approves impeachment of President Molina Yesterday in Guatemala, the Supreme Court approved the attorney general's request to impeach President Otto Pérez Molina.	impeach	remove	oust	charge	expel	disqualify	depose	dismiss	restrain	suspend	abolish
But Crocker said there would be no repeat of the 1990s when a withdrawal of Western backers in the wake of the Soviet withdrawal unleashed a vicious civil war out of which the Taliban and al Qaeda support bases arose.	unleashed	caused	triggered	started	initiated	evoked	sparked	brought about	set off	led to	unleashed
#21-10 Bianchi, the 2007 French Formula Renault and 2009 Formula 3 Euro Series champion, was the inaugural member of the Ferrari Driver Academy.	inaugural	first	initial	original	primary	founding	beginning	opening	pioneer	leading
It has been an ongoing problem on our street with them, Hudson said.	ongoing	ongoing	persistent	continuing	long-running	current	active	present	unfolding	developing	recent
Many Egyptians view Israel, which signed a peace treaty with Egypt in 1979 after four wars between the two countries, with hostility.	hostility	antipathy	animosity	dislike	hostility	badwill	conflict	rejection	opposition	resentment	unfriendliness
In the latest Washington Post-ABC News poll, two-thirds of Americans said they think the decade-long battle there has not been worth the costs it has incurred; nearly half the country feels strongly that way.	incurred	costs	expenses	expenditures	burden	losses	sacrifices	efforts	investment	damage	impact
#9-7 It continued until the security forces quelled the riot on Sunday at around 7:15 a.m..	quelled	stopped	put down	ended	suppressed	pacified	controlled	reined in	disarmed	subdued	suppressed
Hundreds were beaten and detained.	detained	arrested	confined	held	incarcerated	detained	locked up	captured	taken captive	imprisoned	interrogated
#31-7 Military authorities said Muslim insurgents from the country's southern provinces are unlikely to be behind the attack.	insurgents	militants	terrorists	rebellious	fighters	soldiers	gunmen	combatants	revolutionaries	warriors	fighters
Alfons Maria Mucha ( Czech pronunciation : ( ˈalfons ˈmuxa ) ( listen ) ; 24 July 1860 - 14 July 1939 ) , known in English as Alphonse Mucha , was a Czech Art Nouveau painter and decorative artist , known best for his distinct style .	distinct	unique	special	recognizable	characteristic	noticeable	unusual	different	individual	distinctive	uncommon
A lieutenant who had defected was also killed in the clashes.	defected	turned	escaped	fled	left	abandoned	叛逃	defect	defection
Her 21-year-old sister remains critically ill in hospital.	critically	serious	severely	seriously	dangerously	badly	harmfully	grave	threatening	intense	severe
#9-4 Prison authorities said that some victims were decapitated.	authorities	officials	staff	personnel	guards	officials	administrators	management	personnel	employees	agents
Street battles pitting Lebanese Sunnis — who generally support the Syrian uprising — against Alawite supporters of Assad's regime killed one person Monday, raising the death toll to four since Sunday.	regime	government	administration	rule	authority	faction	leadership	control	system	power
The pact envisions wide-ranging U.S. involvement in Afghan economic and security affairs for a decade, if only as an adviser or underwriter.	envisions	plans	projects	intends	foresees	expects	believes	contemplates	proposes	designs	carries out
#2-3 The lowest estimate from Médecins Sans Frontières (MSF) is of 50 dead.	estimate	guess	projection	calculation	assessment	figure	data	number	conclusion	finding	opinion
Playing down the significance of Yitzhak Levanon's trip, the official, who asked not to be identified, said the ambassador went to Egypt on Saturday for farewell meetings with foreign and Egyptian diplomats before his retirement.	significance	importance	relevance	meaning	weight	impact	value	significance	effect	factor	role
#2-17 The Red Cross said it has staff and facilities ready in neighbouring Cameroon and Chad to assist.	neighbouring	nearby	adjacent	close	near	neighboring	in close proximity	within reach	alongside	beside	adjacent to
Even after the U.S. combat mission is concluded in 2014, it is likely that thousands of U.S. troops will remain for some years to conduct counterterrorism strikes and otherwise train and advise Afghan forces, and help the Afghans collect and exploit intelligence on insurgents and other military targets.	insurgents	militants	terrorists	fighters	enemies	warriors	combatants	opposition	troublemakers	rebels	outlaws
#6-16 Manning is among more than 1,500 individuals whom President Obama has granted clemency during his tenure.	clemency	pardon	absolution	forgiveness	reduction	mitigation	mercy	grace	amnesty	leniency	compassion
Brevard County Sheriff's deputies say Tanya Thomas shot and killed her four children who ranged in age from 12 to 17 A Florida mother who fatally shot her four children before killing herself Tuesday called three of the kids who had sought help from a neighbor back to the house before firing the fatal shots, authorities said.	authorities	police	officials	law enforcement	government agencies	personnel	personnel	officers	agents	staff
An account with a username that uses hateful or obscene language or otherwise indicates disruptive or provocative intent will be hard blocked , meaning that an unblock request will be required .	obscene	offensive	profanity	vulgar	indecent	obscene	foul	disrespectful	abusive	offensive
The festival is now operated by Aldeburgh Music , which also runs the Britten-Pears Young Artist Programme ( formerly the Britten-Pears School for Advanced Musical Studies ) , Aldeburgh Residencies - a program offering bespoke training and development opportunities to UK and international artists - as well as an extensive education program .	bespoke	tailored	personalized	custom	individualized	unique	specially designed	niche	exclusive	special	private
The state will have to raise money on debt markets for the loans to the banks, which will be made through an instrument known as contingent convertibles, or CoCos, which carry the risk that the state ends up with ownership of still-troubled banks.	instrument	contingent	mechanism	method	tool	device	instrumentality	approach	procedure	strategy	policy
As the front pair wears down and drops out in pieces , the back pair shifts forward , and two new molars emerge in the back of the mouth .	emerge	appear	come forth	develop	grow	arise	show up	manifest	surface	take shape	become visible
The assault raises fresh concern about the resilience of the insurgency on the anniversary of Osama bin Laden's death as NATO winds down its combat presence in the next two years and hands over responsibility for security to Afghan forces.	insurgency	rebellion	conflict	warfare	resistance	uprising	movement	insurgence	guerrilla	hostility	fight
As we emerge from a decade of conflict abroad and economic crisis at home, it's time to renew America, Obama said, speaking against a backdrop of armored vehicles and a U.S. flag.	emerge	exit	depart	leave	arise	reappear	return	come forth	transition	advance	progress
#38-7 A brief police chase ensued several hours later when law enforcement attempted unsuccessfully to pull Flanagan over on Interstate 66 in Fauquier County.	ensued	followed	developed	occurred	tookplace	happened	cameabout	arose	evolved	proceeded	continued
The EU ministers agreed to an assets freeze and visa ban on two firms and three people believed to provide funding for the regime, according to the office of EU foreign policy chief Catherine Ashton.	regime	government	administration	authority	leadership	government	ruling body	control	organization
The bean was first unearthed at Awazu-kotei Ruin of Japanese mid Jōmon period in 4000BC , and later it was commonly found on many Jomon ruins in 4000BC to 2000BC in Japan .	unearthed	discovered	found	unearthed	uncovered	excavated	revealed	taken out	removed
The Taliban said it was in response to Obama's visit and to the strategic partnership deal he signed with Afghan President Hamid Karzai, a pact that sets out a long-term U.S. role after most foreign combat troops leave by the end of 2014.	strategic	important	significant	key	vital	main	crucial	strategic	essential	critical	major
Angers proper has a population of 157,000 inhabitants , while c. 283,000 live in its metropolitan area .	metropolitan	area	region	zone	metropolitan	urban	suburb	cityproper
The original intention was to provide a home for their opera company , the English Opera Group , but the vision was soon widened to include readings of poetry , literature , drama , lectures and exhibitions of art .	exhibitions	exhibits	displays	shows	presentations	demonstrations	viewings	exposures	screenings	features	visuals
National security expert Michael O'Hanlon of the Brookings Institution said he is more encouraged about the prospects for success in Afghanistan after President Obama's speech.	prospects	opportunities	chances	possibilities	outlook	future	potential	hopes	aspirations	expectations	goals
The DFA said a Philippine Navy surveillance aircraft monitored eight Chinese fishing vessels anchored inside the Panatag (Scarborough) Shoal in the West Philippine Sea on Sunday, April 8.	surveillance	monitoring	watching	surveilling	observing	tracking	patrolling	inspecting	keeping watch	looking out	spotting
#30-15 All opinion polls indicate that the Spanish society is not at all preoccupied by security but by the economic situation and political corruption."	preoccupied	concerned	worried	interested	focused	engaged	absorbed	involved	distracted	attentive	mindful
A local witness said a separate group of attackers disguised in burqas — the head-to-toe robes worn by conservative Afghan women — then tried to storm the compound.	conservative	traditional	orthodox	conventional	traditionalist	conservative	ideological
#42-75 I have no doubt that as time goes on, there will be more and more cases documented.	documented	recorded	reported	counted	registered	listed	documented	verified	affirmed	identified	established
Brevard County Sheriff's Lt Tod Goodyear said the neighbour called 911 after being awoken by gunshots coming from a home in Port St John, east of Orlando, at 4.50am local time.	awoken	aroused	woke	awakened	stirred	roused	awakened	aroused	alerted	notified	roused
The following day, child welfare investigators visited the house to look into allegations of inadequate supervision of the children.	inadequate	inadequate	insufficient	deficient	lacking	poor	weak	unsatisfactory	substandard	limited	faulty
#1-11 Next week, on January 24, the Supreme Court is due to deliver a decision in a case challenging the government's right to issue Article 50—which starts the Brexit negotiations—without the consultation of Parliament.	challenging	questioning	contesting	arguing	disputing	objecting	opposing	criticizing	doubting	denying	resisting
The cleric was assassinated by unidentified gunmen in Damascus, the Observatory said.	assassinated	murdered	killed	fatally wounded	slain	executed	taken out	shot	assassinated
Aviation altitude is measured using either Mean Sea Level ( MSL ) or local ground level ( Above Ground Level , or AGL ) as the reference datum .	datum	reference	basis	standard	point	origin	level	scale	measure
In 1964 , to support children who were not eligible for adoption , Buck established the Pearl S. Buck Foundation ( now called Pearl S. Buck International ) to `` address poverty and discrimination faced by children in Asian countries . ''	eligible	qualifying	suitable	allowed	qualified	worthy	capable	admissible	permitted	acceptable
Thousands of security forces were out in the Russian capital and helicopters roamed the sky Wednesday, a show of force following protests over scandal-marred elections that saw Prime Minister Vladimir Putin's party struggle to keep a majority.	roamed	flew	patrolled	circled	traveled	moved	flowed	swept	navigated	danced	soared
The Philippines foreign secretary has said he and the Chinese ambassador have agreed to resolve diplomatically a stand-off involving a Philippine warship and two Chinese surveillance vessels in a disputed area of the South China Sea.	diplomatically	peacefully	amicably	negotiatively	quietly	cordially	smoothly	tranquil	calmly	without conflict	harmoniously
In an election-year address, Obama presented himself as a commander-in-chief capable of ending two long wars, following the US withdrawal from Iraq, and crushing Al-Qaeda, and tried to conjure up a new dawn for a US public exhausted by conflict and recession.	conjure	create	imagine	manufacture	summon	forge	build	invent	produce	generate	fashion
#15-30 The flight was carrying high-profile political figures to attend a ceremony commemorating the 70th anniversary of the Katyn massacre, when thousands of Polish prisoners of war and civilians were killed by the Soviets.	commemorating	celebrating	memorializing	honoring	commemorating	remembering	paying tribute to	marking
The passing of Aboriginal land rights legislaton in Australia was preceded by a number of important Aboriginal protests , including the 1946 Aboriginal Stockmen 's Strike , the 1963 Yolngu Bark Petition , and the 1966 Wave Hill Walk-Off , as well as the Aboriginal Lands Trust Act 1966 ( SA ) , which established the South Australian Aboriginal Lands Trust .	legislaton	legislation	law	act	regulation	statute	rules	policy
In the latest effort to isolate Syria internationally, European Union foreign ministers agreed fresh sanctions against the country on Monday, the 15th round so far to protest against the repression of dissidents.	dissidents	rebels	opposition	enemies	disrupters	troublemakers	protesters	independents	activists	advocates	resistance
Of that total €31.8bn were classed as problematic.	problematic	problematic	suspect	questionable	unsatisfactory	dubious	inadequate	flawed	undesirable	concerning	uncertain
#42-44 We measured the ROS-concentration in the bodies of ants after they ingested the food with the medicine using a spectrophotometer.	ingested	consumed	eaten	taken	absorbed	ingested	devoured	munched	swallowed	dipped	sucked
A definitive clean-up of troubled banks, as well as an accelerated 2014 budget, are among a package of reforms that could win centre-right Prime Minister Mariano Rajoy more time from the European Union to hit tough deficit targets, EU sources have told Reuters.	definitive	definitive	final	absolute	complete	firm	certain	unambiguous	clear	resolved	solid
The acquisition is the largest wireless-equipment deal in at least a decade, according to data compiled by Bloomberg.	compiled	collected	assembled	gathered	prepared	sorted	compiled	generated	produced	created	made
#23-6 Fox News claims Everson fails to meet the criteria it established for Thursday's two debates.	criteria	standards	rules	guidelines	requirements	specifications	benchmarks	expectations	norms	protocols	parameters
