a medida está em análise porque existe capacidade para 25 bilhões de litros três vezes mais do que o necessário para atender ao abastecimento da nova mistura do combustível chamado de b2	abastecimento	fornecimento	suprimento	provisão	distribuição	entrega	reposição	armazenamento	estoque	suporte	assistência	
ontem ainda havia controvérsias sobre o tipo de exigência que seria feita no varejo	controvérsias	discordâncias	debates	discussões	divergências	conflitos	opiniões contrárias	desacordos	polêmicas	questionamentos	disputas	
quem não conseguir esgotar o armazenamento de diesel puro não pode misturar com o b2 porque o produto ficaria fora de especificação	armazenamento	estoque	depósito	guarda	reserva	armazenagem	acúmulo	armazém	conservação	contenção	retenção	
aos poucos no entanto a determinação foi sendo flexibilizada no diaadia o que ocasionou o agravamento da situação	determinação	decisão	resolução	firmeza	vontade	intenção	propósito	objetivo	convicção	persistência	meta	
alarmado o diretor do fórum e juiz da 3ª vara criminal de passo fundo giuliano viero giuliato ordenou há cerca de duas semanas que presos com condenação definitiva sejam levados para outras instituições penais do estado	alarmado	assustado	preocupado	chocado	inquieto	apavorado	perturbado	sobressaltado	abalado	alertado	ansioso	
580 quando o número de presos no local atingir esses três dígitos será totalmente proibido o ingresso de novos apenados	apenados	prisioneiros	detentos	presos	reclusos	internos	encarcerados	condenados	pessoas presas	custodiados	indivíduos detidos	
havia um fiat doblò estacionado em frente a uma panificadora	panificadora	padaria	fornaria	panificadora industrial	bakery	
ele afirmou ainda que o carro trafegava dentro da velocidade máxima permitida 60 km h	trafegava	andava	circulava	viajava	percorria	movia-se	deslocava-se	passava	rodava	transitava	seguia	
testemunhas contrariam esta versão	contrariam	contestam	discordam	refutam	negam	opõem	rebatem	desmentem	questionam	desafiam	repudiam	
eliane beatriz guth que trabalha na panificadora disse que não havia nenhum veículo estacionado em frente ao estabelecimento	panificadora	padaria	fornaria	confeitaria	
mas sim o embrião de um movimento de perpetuação no poder que ameaça se alastrar pela américa latina	alastrar	espalhar	expandir	propagar	difundir	disseminar	proliferar	estender	crescer	avançar	abranger	
há quem continue inabalável na defesa do presidente	inabalável	firme	resoluto	convicto	decidido	constante	seguro	persistente	estável	determinado	forte	
a novidade é a crescente parcela da população que tem questionado se vale a pena dar mais esse crédito ao tenentecoronel um rebelde cujo golpe fracassado em 1992 lhe rendeu dois anos de cadeia e notoriedade suficiente para vencer três eleições presidenciais	fracassado	falhado	mal-sucedido	derrotado	arruinado	perdido	inútil	ineficaz	improdutivo	insatisfatório	desastroso	
a maioria dos descontentes são antigos adesistas mas que agora não compram mais no escuro a versão de chávez de que os problemas nacionais da falta de comida à insegurança decorrem de um boicote de empresários e da elite local a oligarquia sempre demonizada por chávez	decorrem	vêm	resultam	originam	derivam	acontecem	procedem	emergem	surgem	provêm	ocorrem	
no dia seguinte chávez reuniu uma multidão ainda maior e em um discurso inflamado ameaçou a oposição a imprensa estrangeira a colômbia os estados unidos a espanha e os bancos espanhóis sediados no país	inflamado	intenso	acalorado	fervoroso	ardente	exaltado	apaixonado	veemente	impetuoso	enérgico	vibrante	
entre as 69 propostas de mudanças na constituição chávez vai da reeleição sem limites ao fim da autonomia do banco central do direito a expropriar propriedades privadas à subordinação de governantes a militares nomeados por ele	expropriar	tomar	confiscar	reaver	requisitar	apropriar	retirar	desapropriar	capturar	possuir	obter	
há também medidas populares como a redução da jornada de trabalho para 36 horas semanais e uma ampliação da cobertura previdenciária	ampliação	expansão	aumento	extensão	melhoria	crescimento	alargamento	incremento	prolongamento	dilatação	desenvolvimento	
o referendo ocorre em meio a uma grande descrença da população da venezuela nas instituições e nos partidos políticos	descrença	desconfiança	dúvida	incredulidade	ceticismo	desilusão	desesperança	descrédito	descontentamento	desconfianças	incerteza	
chávez quer expandir sua revolução bolivariana que hoje já tem como adeptos o equador e a bolívia esta última mergulhada em uma crise semelhante à venezuelana	expandir	ampliar	aumentar	estender	crescer	alargar	prolongar	difundir	propagar	espalhar	desenvolver	
em uma das fotos mostradas no julgamento diana está no banco traseiro do veículo e olha para trás aparentemente para ver se o motorista havia despistado os paparazzi	aparentemente	claramente	provavelmente	possivelmente	supostamente	visivelmente	provavelmente	teoricamente	talvez	certamente	provavelmente	
em uma das fotos mostradas no julgamento diana está no banco traseiro do veículo e olha para trás aparentemente para ver se o motorista havia despistado os paparazzi	despistado	enganado	afastado	confundido	evitado	driblado	esquivado	fugido	distraído	iludido	escapado	
duas investigações anteriores uma da polícia francesa e outra da britânica atribuíram o acidente ao fato de o motorista henri paul estar alcoolizado e dirigindo em alta velocidade	alcoolizado	bêbado	embriagado	intoxicado	inebriado	borracho	ébrio	chapado	alterado	encharcado	turvado	
não são de ontem esses problemas temos de monitorar constantemente observa gilmara	constantemente	sempre	frequentemente	continuamente	regularmente	repetidamente	incessantemente	habitualmente	diariamente	periodicamente	assiduamente	
proprietária quer se desfazer dos bichos	proprietária	dona	dona da casa	dona do imóvel	dona da propriedade	dona dos bens	responsável	possuidora	proprietária legal	administradora	gestora	
no uruguai não é proibido comercializar nem comprar as aves	comercializar	vender	negociar	trocar	distribuir	fornecer	oferecer	revender	transacionar	negociar com	mercadejar	
uma expedição que começa na próxima sextafeira pretende romper pela primeira vez a crosta terrestre	expedição	viagem	missão	aventura	exploração	peregrinação	jornada	excursão	deslocamento	trajeto	empreitada	
no trabalho será utilizado o mais sofisticado navio científico da atualidade	sofisticado	avançado	moderno	inovador	tecnológico	desenvolvido	aprimorado	complexo	requintado	elaborado	refinado	
o sistema é protegido por um segundo tubo cheio de lama que envolve a perfuratriz reduzindo atritos e removendo os detritos	detritos	resíduos	restos	lixo	sujeira	fragmentos	partículas	entulhos	sobras	dejetos	escombros	
assim a semana mais turbulenta do ano fechou em recuperação para os investidores	turbulenta	agitada	instável	confusa	caótica	movimentada	tempestuosa	conturbada	desordenada	complicada	intensa	
preocupados com a repercussão da crise itaú bradesco e unibanco divulgaram nota afirmando que não trabalham com esse segmento de crédito norteamericano	segmento	setor	área	parte	ramo	divisão	seção	categoria	campo	grupo	nível	
instituições financeiras nacionais notaram que há precaução dos investidores contra possíveis surpresas no final de semana	precaução	cuidado	atenção	prudência	vigilância	prevenção	precauções	resguardo	segurança	proteção	alerta	
essa decisão não altera a taxa básica de juro de curto prazo que tem impacto mais direto sobre os juros que as instituições financeiras cobram de seus clientes	impacto	efeito	consequência	resultado	influência	repercussão	alteração	reflexo	mudança	ação	peso	
passou a não se preocupar apenas em frear a inflação mas também em manter o ritmo de crescimento econômico	frear	controlar	conter	reduzir	parar	diminuir	segurar	moderar	travar	limitar	restringir	
as condições dos mercados financeiros pioraram e as condições mais restritas do crédito e a maior incerteza poderiam impedir a continuidade do crescimento econômico informou o comunicado do comitê de mercado aberto	restritas	limitadas	reduzidas	controladas	rigorosas	severas	fechadas	estreitas	condicionadas	contidas	moderadas	
percurso previsto vai do bairro barreiros em são josé à ufsc	percurso	caminho	trajeto	rota	itinerário	trilho	via	passagem	trajetória	direção	pista	
o edital de licitação do metrô de superfície a ser aberto sextafeira é integrado pelo projeto da obra o estudo de viabilidade econômica e avaliações de impacto ambiental	integrado	incluído	composto	formado	constituído	agregado	associado	incorporado	unido	juntado	ligado	
em 13 anos esse número pode chegar a 230 mil e tornará a circulação na cidade inviável acredita o presidente do conselho regional de engenharia e arquitetura em santa catarina raul zucatto	inviável	impraticável	impossível	inadequado	inaceitável	insustentável	ineficiente	incompatível	desfavorável	improdutivo	improvável	
sem iniciativas conjuntas porém garante ser impossível que o metrô de superfície solucione o problema	solucione	resolva	remova	conserte	corrija	acabe	trate	melhore	ajude	lidere	opere	
em alguns casos as pastorais e dioceses coordenam o rodízio das imagens enquanto em outros as comunidades se organizam	coordenam	organizam	administram	gerenciam	controlam	supervisionam	dirigem	orientam	lideram	regulam	planejam	
em alguns casos as pastorais e dioceses coordenam o rodízio das imagens enquanto em outros as comunidades se organizam	rodízio	turno	revezamento	alternância	troca	substituição	ciclo	mudança	rotatividade	sequência	escala	
a devoção também encontra adeptos nos centros urbanos	adeptos	seguidores	praticantes	fãs	simpatizantes	apoiadores	partidários	entusiastas	adeptos fiéis	crentes	defensores	
foi um padre de casca que introduziu o rodízio da santinha para aumentar a fé e fazer com que nós conhecêssemos e freqüentássemos mais as casas dos outros lembra a agricultora que mora na localidade de montes cárpatos	rodízio	revezamento	turno	alternância	troca	substituição	escala	sequência	rotação	ordem	ciclo	
aos poucos recupera a forma depois de mais de um mês e meio fora do futebol por causa de contusão muscular na coxa direita	contusão	machucado	lesão	ferimento	trauma	hematoma	batida	pancada	dano	impacto	marca	
isso porque a boeing utiliza um conceito que torna a operação de um avião mais simples e menos propícia a erros do piloto ou a mau funcionamento da aeronave	propícia	favorável	adequada	apropriada	oportuna	conveniente	benéfica	útil	vantajosa	ajustada	boa	
mas criouse um paradoxo	paradoxo	contradição	dilema	incoerência	oposição	impasse	desacordo	conflito	antítese	discrepância	incompatibilidade	
o melhor exemplo são os manetes de controle dos motores e de acionamento do reverso o dispositivo que inverte o fluxo de ar nas turbinas e ajuda o avião a parar	dispositivo	aparelho	equipamento	ferramenta	instrumento	mecanismo	utensílio	artefato	estrutura	objeto	peça	
segundo gravações da caixapreta do a320 da tam um dos manetes correspondente ao motor direito que estava com o reverso travado teria ficado na posição de aceleração	travado	preso	fixo	bloqueado	trancado	parado	imobilizado	restrito	impedido	fechado	inativo	
inácio publicou em 2001 deca e zé perri livro em edição bilíngüe portuguêsfrancês no qual ele registra os relatos do pai sobre as andanças do escritor pela ilha de santa catarina	andanças	caminhadas	viagens	passeios	trajetos	perambulações	deslocamentos	percursos	movimentos	explorações	circulações	
em reunião da mesa diretora ontem senadores argumentaram que o ideal seria acabar com a verba indenizatória de r 15 mil mensais que todos os parlamentares recebem e equiparar os salários fixados atualmente em r 166 mil aos r 245 mil dos ministros do supremo tribunal federal stf que é o teto do funcionalismo público	parlamentares	deputados	senadores	legisladores	representantes	políticos	membros	autoridades	congressistas	dirigentes	oficiais	
em reunião da mesa diretora ontem senadores argumentaram que o ideal seria acabar com a verba indenizatória de r 15 mil mensais que todos os parlamentares recebem e equiparar os salários fixados atualmente em r 166 mil aos r 245 mil dos ministros do supremo tribunal federal stf que é o teto do funcionalismo público	equiparar	igualar	nivelar	balancear	equilibrar	comparar	ajustar	alinhar	equivaler	parear	homogeneizar	
a verba indenizatória foi criada para custear despesas dos parlamentares com seus mandatos nos estados	custear	pagar	bancar	cobrir	financiar	sustentar	arcar	subsidiar	ajudar	patrocinar	prover	
a verba indenizatória foi criada para custear despesas dos parlamentares com seus mandatos nos estados	parlamentares	deputados	legisladores	representantes	congressistas	políticos	autoridades	senadores	membros	dirigentes	governantes	
para viana este é um passo importante para dar mais transparência ao legislativo	transparência	clareza	visibilidade	abertura	honestidade	lucidez	nitidez	franqueza	objetividade	simplicidade	integridade	
a mesa também discutiu a possibilidade de criar uma sala reservada dentro do cafezinho do senado porque os parlamentares têm reclamado da falta de privacidade no seu tradicional ponto de encontro que agora está restrito aos senadores	restrito	limitado	fechado	reduzido	exclusivo	controlado	delimitado	condicionado	confinado	privado	circunscrito	
após vários adiamentos o julgamento do mérito da questão foi postergado novamente agora para fevereiro	postergado	adiado	atrasado	remarcado	transferido	protelado	reagendado	retardado	empurrado	postposto	deixado	
veste terno azul e gravata corderosa impecáveis mas chega com um andar desengonçado	impecáveis	perfeitos	intactos	imaculados	irrepreensíveis	puros	incríveis	exemplares	limpos	impecáveis	impecáveis
veste terno azul e gravata corderosa impecáveis mas chega com um andar desengonçado	desengonçado	desajeitado	descoordenado	desarmônico	desajeitado	trapalhão	descompassado	desalinhado	desorganizado	atrapalhado	desconjuntado	
mas são celebridades como kerry que protagonizam as mais concorridas coletivas de imprensa	protagonizam	lideram	encabeçam	realizam	comandam	atuam	representam	executam	assumem	desempenham	dirigem	
quando havia o bar as bobagens eram sempre mais atrativas conta a mãe a dona de casa eliane gonçalves	bobagens	besteiras	tolices	asneiras	disparates	futilidades	trivialidades	ninharias	absurdos	insensatezes	miudezas	
os brasileiros marcaram 370 pontos em matemática 14 a mais do que na sondagem de 2003	sondagem	pesquisa	avaliação	estudo	análise	exame	levantamento	investigação	inspeção	verificação	consulta	
o avanço em matemática teve como contrapartida um forte declínio no desempenho em leitura	declínio	queda	redução	diminuição	retração	rebaixamento	retrocesso	enfraquecimento	baixa	perda	desvalorização	
isso serviu de estopim para a concorrência de preços	concorrência	competição	disputa	competitividade	rivalidade	oposição	competidores	desafio	competitivismo	competidores diretos	competitividade direta	
aos sete meses o macacoaranha não é o único que precisa de atenção redobrada durante o inverno	redobrada	intensificada	reforçada	aumentada	ampliada	duplicada	fortalecida	melhorada	acentuada	renovada	potencializada	
por volta das 16h30 min a calefação volta a ser ligada	calefação	aquecimento	aquecedor	calor	aquecimento central	aquecimento interno	sistema de aquecimento	
o lar do pontífice em são paulo consiste de três salas contíguas no primeiro andar do mosteiro cada uma com uma janela dando para os jardins do claustro	contíguas	adjacentes	próximas	vizinhas	ligadas	conectadas	coladas	juntas	unidas	alinhadas	lado a lado	
a sala contém ainda uma poltrona com uma luminária de leitura ao lado escrivaninha uma cadeira e arcondicionado	escrivaninha	mesa	secretária	bancada	móvel	estação	prateleira	console	armário	balcão	apoio	
o toque de requinte a esses aposentos austeros é conferido por flores	requinte	elegância	sofisticação	refinamento	delicadeza	graça	finesse	luxo	primor	estilo	beleza	
o toque de requinte a esses aposentos austeros é conferido por flores	conferido	dado	oferecido	atribuído	entregue	proporcionado	fornecido	concedido	assegurado	imposto	repassado	
a menos de 24 horas da chegada de bento xvi militares fardados subiam e desciam escadas de mármore e agentes federais faziam as últimas revistas nos aposentos que abrigarão o visitante ilustre	ilustre	famoso	notável	renomado	distinto	prestigiado	reconhecido	conhecido	respeitado	eminente	celebrado	
no momento crucial da história da varig os desentendimentos internos que se tornaram marca registrada da empresa viraram passado pelo menos por um momento	crucial	importante	decisivo	fundamental	essencial	vital	significativo	principal	relevante	marcante	determinante	
a expectativa é de que a nova companhia adote uma gestão moderna com folha de salários mais enxuta para vencer a crise em que se envolveu com dívidas beirando r 9 bilhões	gestão	administração	direção	comando	coordenação	liderança	supervisão	controle	organização	gerência	planejamento	
diversidade e clima descontraído foram as marcas do primeiro dia do 8º fórum internacional software livre fisl que prossegue até amanhã no centro de exposições da federação das indústrias do estado	diversidade	variedade	diferença	pluralidade	multiplicidade	heterogeneidade	amplitude	distinção	disparidade	mistura	variação	
diversidade e clima descontraído foram as marcas do primeiro dia do 8º fórum internacional software livre fisl que prossegue até amanhã no centro de exposições da federação das indústrias do estado	descontraído	relaxado	informal	leve	tranquilo	amistoso	agradável	despreocupado	simples	natural	calmo	
mais de 200 palestras integram a programação muitas destinadas a usuários leigos em informática	leigos	iniciais	novatos	inexperientes	amadores	principiantes	não especializados	não profissionais	aprendizes	não técnicos	não peritos	
além de encontrar o pessoal do software livre com quem a gente está sempre em contato vim para ver algumas palestras e me atualizar em novas tendências debatidas aqui	debatidas	discutidas	comentadas	analisadas	exploradas	examinadas	apresentadas	avaliadas	tratadas	mencionadas	abordadas	
o fórum retrata a diversidade da comunidade de software livre onde todos os grupos projetos e iniciativas têm espaço	diversidade	variedade	diferença	pluralidade	multiplicidade	heterogeneidade	amplitude	disparidade	variação	distinção	riqueza	
acessório símbolo do aviador foi furtado há cerca de um ano	acessório	item	objeto	artefato	peça	componente	adereço	apetrecho	equipamento	elemento	utensílio	
calma freqüentador do parque da redenção o busto de santosdumont não foi furtado	busto	estátua	escultura	imagem	retrato	monumento	figura	obra	peça	modelo	representação	
calma freqüentador do parque da redenção o busto de santosdumont não foi furtado	furtado	roubado	levado	subtraído	tirado	desviado	removido	apropriado	pego	extraviado	confiscado	
funcionários da secretaria municipal do meio ambiente smam levaram cerca de uma hora para tirar a estátua de seu pedestal na manhã de ontem	pedestal	base	suporte	plataforma	fundação	estrutura	alicerce	apoio	bloco	coluna	pilar	
foram utilizados marreta martelo e talhadeira para levantar os quatro pinos que prendiam o busto à base de cimento	busto	estátua	escultura	figura	imagem	retrato	monumento	peça	representação	modelo	obra	
seis parlamentares brasileiros irão ao evento	parlamentares	deputados	legisladores	representantes	congressistas	políticos	autoridades	membros	delegados	senadores	procuradores	
o deputado federal tarcísio zimmermann pt presidente no brasil da rede parlamentar mundial é um dos seis parlamentares brasileiros e único gaúcho com presença confirmada no evento	parlamentares	deputados	legisladores	representantes	congressistas	políticos	membros	autoridades	delegados	senadores	vereadores	
a capital vivencia um fenômeno contraditório	contraditório	oposto	conflitante	paradoxal	incoerente	incompatível	antagônico	divergente	contrário	discordante	incongruente	
os resultados são percebidos em redutos tradicionais da classe média como cidade baixa e menino deus	redutos	lugares	áreas	regiões	bairros	zonas	territórios	espaços	locais	setores	pontos	
sem espaço sob pontes e viadutos moradores de rua transformam calçadas em dormitórios e latrinas	latrinas	banheiros	sanitários	toaletes	privadas	vasos	banheiras	toiletes	banheirinhos	excusados	retretes	
é por isso que em quase todo prédio de vias como josé do patrocínio lima e silva venâncio aires e getúlio vargas grades separam passeios de espaços condominiais criando uma estética antimendigo na cidade	vias	ruas	avenidas	estradas	caminhos	trajetos	rotas	passagens	percursos	pistas	itinerários	
guelion da silva machado 22 anos há um ano e meio vivendo sob a ponte da ipiranga com a azenha compreende a indignação de quem acorda com fezes humanas na porta de casa	indignação	raiva	revolta	irritação	descontentamento	insatisfação	fúria	aborrecimento	desgosto	frustração	contrariedade	
segundo ele a segunda forma de escrita se trata de uma deformação popular que torna a sonoridade da palavra mais agradável e familiar	sonoridade	som	tom	acústica	melodia	harmonia	ruído	barulho	vibração	nota	cadência	
a área de lazer está montada para não decepcionar as crianças	montada	armada	preparada	organizada	instalada	arrumada	planejada	configurada	estruturada	fixada	montada
júpiter e suas luas saturno e seus famosos anéis orion e sua constelação e até uma efêmera estrela cadente passaram em revista pelo olhar do grupo	efêmera	passageira	temporária	breve	fugaz	transitória	momentânea	rápida	curta	instantânea	volátil	
algumas particularidades dessa última ocorrência porém fizeram com que a direção ficasse ainda mais pesarosa	particularidades	detalhes	características	especificidades	peculiaridades	singularidades	aspectos	traços	propriedades	elementos	distinções	
algumas particularidades dessa última ocorrência porém fizeram com que a direção ficasse ainda mais pesarosa	pesarosa	triste	dolorosa	lamentável	sofrida	desolada	melancólica	angustiada	infeliz	deprimida	abatida	
emília quer acreditar que seus discursos tenham transmitido indignação aos alunos e o deles aos pais vizinhos à escola	indignação	raiva	revolta	irritação	descontentamento	fúria	insatisfação	ódio	ressentimento	desgosto	frustração	
apesar do esforço da família em se manter unida a mudança para viamão deixou uma seqüela	seqüela	consequência	efeito	resultado	impacto	marca	vestígio	trilha	sinal	legado	repercussão	
em 2007 25 milhões foram infectadas	infectadas	contaminadas	afetadas	atingidas	doentes	contagiadas	expostas	alvejadas	envenenadas	feridas	afetadas negativamente	
o número de mortes em decorrência da aids neste ano foi de 21 milhões	decorrência	resultado	consequência	efeito	origem	causa	razão	motivo	proveniência	desdobramento	sequela	
ainda estamos muito distantes do patamar que consideramos adequado do ponto de vista ético e do compromisso assumido na assembléia geral da onu em 2001 diz chequer exdiretor do programa nacional de dst e aids	patamar	nível	grau	posição	etapa	faixa	escala	categoria	classe	status	altura	
os relatórios indicam aumento de 150 no número de infectados na europa oriental e na ásia central	infectados	doentes	contaminados	afetados	atingidos	expostos	enfermos	contagiados	adoecidos	afetados por vírus	diagnosticados	
o grupo rbs celebra hoje os seus primeiros 50 anos de existência com as mãos no trabalho os olhos no futuro e o coração tomado pela mesma paixão de comunicar que motivou maurício sirotsky sobrinho ao associarse à rádio gaúcha em 1957	motivou	incentivou	inspirou	impulsionou	encorajou	moveu	instigou	provocou	despertou	orientou	levou
é para satisfazer plenamente ouvintes leitores telespectadores e usuários dos seus vários serviços que a rbs produz e entrega informação entretenimento e conteúdos diversos	entretenimento	diversão	recreação	passatempo	lazer	distração	alegria	hobby	entretenção	atividade	divertimento	
é em respeito a esse público que a rbs aperfeiçoou ao longo dessas cinco décadas uma linha editorial centrada na verdade na independência na democracia na liberdade de expressão no pluralismo de opiniões no localismo e na responsabilidade social	aperfeiçoou	melhorou	ajustou	otimizou	refinou	aperfeiçoou-se	corrigiu	desenvolveu	aperfeiçoado	adaptou	incrementou	
é em respeito a esse público que a rbs aperfeiçoou ao longo dessas cinco décadas uma linha editorial centrada na verdade na independência na democracia na liberdade de expressão no pluralismo de opiniões no localismo e na responsabilidade social	localismo	regionalismo	comunidade	proximidade	territorialidade	regionalidade	foco local	contexto local	área local	ênfase local	identidade local	
o diretor também acredita que o tema do desfile educação trabalho e dignidade já é propício a manifestações	propício	adequado	favorável	conveniente	apropriado	oportuno	indicado	benéfico	vantajoso	ajustado	pertinente	
a informação foi dada na conferência da origem do universo aos grandes telescópios ministrada ontem por joão steiner astrofísico da usp durante a 52ª reunião anual da sociedade brasileira para o progresso da ciência	conferência	reunião	encontro	seminário	palestra	debate	evento	simpósio	congresso	assembleia	discussão	
essa pessoa não perceberia a terra que seria ofuscada pela luminosidade solar explicou steiner	luminosidade	luz	brilho	clareza	esplendor	iluminação	radiação	claridade	resplendor	fulgor	luminosidade	
adalberto veríssimo da ong imazon apresentou estudo segundo o qual as cidades em regiões amazônicas ocupadas de forma predatória duram por volta de 23 anos	predatória	exploradora	destrutiva	agressiva	danosa	nociva	abusiva	invasiva	opressiva	devastadora	hostil	
depois disso entram em colapso total por falta de uma política de desenvolvimento sustentável	colapso	queda	falência	ruína	desmoronamento	fracasso	derrocada	colisão	declínio	crise	desabamento	
para os paleontólogos achar esse tipo de evidência equivale a acertar na loteria	evidência	prova	indício	dado	fato	demonstração	registro	vestígio	confirmação	marca	indicação	
é como se o dinossauro tivesse sido enterrado ontem disse alexander kellner geólogo do setor de paleovertebrados do museu nacional e coordenador da expedição que encontrou o fóssil na região da chapada do araripe ceará veja mapa	expedição	missão	viagem	exploração	aventura	peregrinação	busca	incursão	jornada	empreitada	excursão	
a proposta já faz parte de outras declarações como a declaração de consenso de atlanta de 99 assinadas por menos cientistas e sem endosso da oms	endosso	apoio	aprovação	confirmação	aval	ratificação	consentimento	validação	autorização	concordância	sanção	
mas zonas de intensa urbanização recente como o sul dos eua e o norte do méxico também foram incluídas no novo mapa da escassez	escassez	falta	carência	insuficiência	déficit	penúria	escasseamento	ausência	limitação	redução	insuficiência
a equipe liderada por yoshihiro kawaoka analisou amostras do h5 n1 o vírus influenza que em 1997 matou 6 das 18 pessoas infectadas em hong kong	infectadas	contaminadas	doentes	afetadas	expostas	atingidas	contagiadas	enfermas	alcançadas	comprometidas	afetadas diretamente	
cientistas do centro de estudos de saclay na frança parecem ter encontrado o primeiro indício de que a via láctea esteja cercada por um verdadeiro campo minado de buracos negros cerca de 1 milhão ao todo eles estimam	estimam	avaliam	calculam	preveem	supõem	deduzem	consideram	projetam	imaginam	pressupõem	conjecturam	
a pesquisa que sai publicada hoje na revista britânica nature wwwnaturecom é a primeira a constatar que um buraco negro está orbitando o centro da via láctea fora do plano do disco galáctico	constatar	confirmar	verificar	comprovar	perceber	observar	notar	reconhecer	avaliar	descobrir	identificar	
um buraco negro é o resultado do colapso de uma estrela muito maciça	maciça	grande	enorme	poderosa	pesada	gigante	volumosa	imensa	robusta	forte	vasta	
atualmente o único meio seguro de aferir sua presença é observar astros próximos que estejam sob influência de sua gravidade	aferir	medir	avaliar	verificar	determinar	calcular	analisar	estimar	examinar	mensurar	checar	
a riqueza de artefatos de várias origens ali depositados pelas sucessivas levas de ocupantes do território português	artefatos	objetos	itens	peças	achados	utensílios	ferramentas	relíquias	vestígios	materiais	artefatos	
o livro é o primeiro no país a descrever esse aspecto da arqueologia em geral associado negativamente com a caça a tesouros	associado	ligado	relacionado	conectado	vinculado	unido	atrelado	junto	correlacionado	interligado	integrado	
agora ele informa que um deles está atravessando a vastidão da galáxia a uma velocidade exorbitante vindo direto para cá	exorbitante	extrema	excessiva	elevada	altíssima	imensa	enorme	grande	descomunal	absurda	exagerada	
apesar disso esse objeto viajando pelo espaço a 400 mil quilômetros por hora 12703 da velocidade da luz é um lembrete incômodo de que buracos negros não têm as trajetórias comportadas e previsíveis que todos gostariam que eles tivessem	previsíveis	esperadas	prováveis	calculáveis	estimáveis	antecipáveis	determináveis	projetadas	possíveis	previsíveis	planejadas	
em volta do buraco negro está orbitando uma estrela subgigante bastante comum	orbitando	girando	rodando	circulando	movendo-se	revolvendo	deslocando-se	passando	percorrendo	viajando	gravitando	
estimativas anteriores sugeriam que um evento desses ocorresse em média a cada 200 ou 300 anos	estimativas	cálculos	previsões	projeções	avaliações	suposições	inferências	conjecturas	aproximações	hipóteses	medições	
as medidas de estresse eram o ritmo de batimento cardíaco e a pressão sanguínea	cardíaco	coração	cardíaco relacionado	coronário	do coração	
depois de ter sido acusada pela organização mundial da saúde de ter mais casos de pneumonia asiática do que relatava publicamente a china prometeu mais transparência na notificação de casos da doença	transparência	clareza	honestidade	abertura	sinceridade	visibilidade	franqueza	nitidez	legibilidade	luminosidade	lucidez	
depois de ter sido acusada pela organização mundial da saúde de ter mais casos de pneumonia asiática do que relatava publicamente a china prometeu mais transparência na notificação de casos da doença	notificação	aviso	comunicado	relato	informação	mensagem	divulgação	anúncio	declaração	registro	alerta	
o encontro do partido ocorreu um dia depois de a oms ter dito que pequim tem 200 casos de sars em vez dos 37 notificados	notificados	informados	reportados	comunicados	registrados	anunciados	divulgados	mencionados	declarados	indicados	relatados	
segundo informou a asi agência espacial italiana no fim da noite de ontem por telefone o impacto dos destroços teria ocorrido às 18h06 horário de brasília numa área remota do oceano	destroços	entulhos	restos	escombros	fragmentos	detritos	ruínas	resíduos	pedaços	refugos	farelos	
os resultados do trabalho que tem como autores pesquisadores franceses e argentinos e o astrofísico brasileiro irapuan rodrigues haviam sido noticiados pela folha em março antes de o estudo ser selecionado para publicação	selecionado	escolhido	aprovado	indicado	aceito	designado	apontado	classificado	preferido	separado	admitido	
a idéia iniciada em 1976 era coletar e preservar criogenicamente em baixas temperaturas amostras celulares de animais ameaçados de extinção com a esperança de estudálos e quem sabe ressuscitálos quando a tecnologia assim o permitisse	amostras	exemplares	partes	fragmentos	pedaços	unidades	seções	porções	modelos	provas	itens	
primeiro pede que a comissão técnica nacional de biossegurança ctnbio seja a única instância a regulamentar tanto a pesquisa como a comercialização de transgênicos no âmbito do mérito científico	regulamentar	regular	controlar	normatizar	disciplinar	ordenar	estabelecer	organizar	administrar	ajustar	regrar	
os resultados fornecem novos lampejos sobre a estrutura da comunidade e revelam as estratégias que marcam a atividade microbiana nesse ambiente dizem	lampejos	insights	vislumbres	ideias	indícios	pistas	clarões	perspectivas	visões	noções	revelações	
por enquanto as implicações estão mais ligadas à prevenção do mal de alzheimer do que a uma possível melhora do prognóstico dos pacientes afirmou mattson que participou da conferência apresentando os seus dados da pesquisa por telefone por estar gripado	implicações	consequências	efeitos	resultados	impactos	desdobramentos	repercussões	relações	significados	influências	conexões	
colegas de mattson também revelaram novas evidências de que o consumo de vitaminas como suplemento alimentar e provenientes de vegetais seria capaz de prevenir o advento da doença e mesmo de que as estatinas hoje usadas para o combate ao colesterol na corrente sangüínea também poderiam evitar o aparecimento do mal de alzheimer	evidências	provas	indícios	demonstrações	dados	fatos	informações	mostras	testemunhos	relatos	registros	
colegas de mattson também revelaram novas evidências de que o consumo de vitaminas como suplemento alimentar e provenientes de vegetais seria capaz de prevenir o advento da doença e mesmo de que as estatinas hoje usadas para o combate ao colesterol na corrente sangüínea também poderiam evitar o aparecimento do mal de alzheimer	aparecimento	surgimento	manifestação	emergência	início	desenvolvimento	origem	revelação	chegada	formação	exposição	
num trabalho aprovado para publicação na revista científica pnas wwwpnasorg a equipe mostrou que o aparecimento da betaamilóide induz um acúmulo anormal de colesterol e ceramida	aparecimento	surgimento	manifestação	emergência	ocorrência	desenvolvimento	revelação	aparição	formação	origem	início	
